date;hour;humidity;cloud;tempC;windHph;pressureIn;precipIn;condition
2018-05-07;8;80;35;20.20;15.50;30.80;0.00;1003
2018-05-07;9;75;38;21.30;18.40;30.80;0.00;1003
2018-05-07;10;70;41;22.50;17.30;30.70;0.00;1003
2018-05-07;11;66;44;23.70;16.20;30.70;0.00;1003
2018-05-07;12;61;48;24.90;15.10;30.70;0.00;1003
2018-05-07;13;61;40;25.00;15.80;30.70;0.00;1003
2018-05-07;14;60;33;25.10;16.60;30.70;0.00;1003
2018-05-07;15;60;26;25.30;17.30;30.70;0.00;1003
2018-05-07;16;64;19;23.90;16.90;30.70;0.00;1003
2018-05-07;17;68;12;22.50;16.60;30.70;0.00;1000
2018-05-07;18;72;5;21.10;16.20;30.70;0.00;1000
2018-05-07;19;74;4;20.60;17.20;30.70;0.00;1000
2018-05-07;20;76;2;20.10;18.10;30.70;0.00;1000
2018-05-07;21;78;0;19.60;19.10;30.70;0.00;1000
2018-05-07;22;81;2;19.10;16.40;30.70;0.00;1000
2018-05-07;23;83;4;18.70;13.80;30.70;0.00;1000
2018-05-08;0;86;5;18.20;11.20;30.70;0.00;1000
2018-05-08;1;88;16;17.70;9.80;30.70;0.00;1000
2018-05-08;2;91;26;17.20;8.50;30.70;0.00;1003
2018-05-08;3;93;36;16.70;7.20;30.70;0.00;1003
2018-05-08;4;94;34;16.50;6.20;30.70;0.00;1003
2018-05-08;5;94;33;16.20;5.30;30.70;0.00;1003
2018-05-08;6;94;31;16.00;4.30;30.70;0.00;1003
2018-05-08;7;88;21;17.30;5.00;30.70;0.00;1003
2018-05-08;8;82;10;18.50;5.80;30.70;0.00;1000
2018-05-08;9;77;0;19.70;6.50;30.70;0.00;1000
2018-05-08;10;69;0;21.40;7.20;30.70;0.00;1000
2018-05-08;11;62;0;23.20;7.90;30.70;0.00;1000
2018-05-08;12;54;0;24.90;8.60;30.70;0.00;1000
2018-05-08;13;53;0;25.40;9.50;30.60;0.00;1000
2018-05-08;14;52;1;26.00;10.30;30.60;0.00;1000
2018-05-08;15;51;1;26.50;11.20;30.60;0.00;1000
2018-05-08;16;57;5;25.00;11.90;30.60;0.00;1000
2018-05-08;17;63;9;23.50;12.60;30.60;0.00;1000
2018-05-08;18;70;12;22.00;13.30;30.60;0.00;1000
2018-05-08;19;72;36;21.50;13.70;30.60;0.00;1000
2018-05-08;20;75;59;21.00;14.00;30.60;0.00;1006
2018-05-08;21;78;83;20.50;14.40;30.60;0.00;1006
2018-05-08;22;79;69;20.10;12.50;30.60;0.00;1006
2018-05-08;23;81;55;19.70;10.60;30.60;0.00;1003
2018-05-09;0;82;41;19.30;8.60;30.60;0.00;1003
2018-05-09;1;84;51;18.80;7.60;30.60;0.00;1003
2018-05-09;2;85;61;18.30;6.50;30.60;0.00;1006
2018-05-09;3;87;71;17.90;5.40;30.60;0.00;1006
2018-05-09;4;87;58;17.70;5.20;30.60;0.00;1006
2018-05-09;5;87;46;17.40;4.90;30.60;0.00;1003
2018-05-09;6;88;34;17.20;4.70;30.60;0.00;1003
2018-05-09;7;81;23;18.70;4.40;30.60;0.00;1003
2018-05-09;8;74;13;20.10;4.20;30.60;0.00;1000
2018-05-09;9;68;2;21.60;4.00;30.60;0.00;1000
2018-05-09;10;62;3;23.50;4.30;30.60;0.00;1000
2018-05-09;11;56;4;25.50;4.70;30.60;0.00;1000
2018-05-09;12;50;5;27.40;5.00;30.60;0.00;1000
2018-05-09;13;49;14;27.80;4.20;30.60;0.00;1000
2018-05-09;14;48;23;28.30;3.40;30.60;0.00;1003
2018-05-09;15;47;32;28.70;2.50;30.50;0.00;1003
2018-05-09;16;53;31;27.20;4.90;30.50;0.00;1003
2018-05-09;17;58;31;25.80;7.30;30.50;0.00;1003
2018-05-09;18;63;31;24.30;9.70;30.50;0.00;1003
2018-05-09;19;65;25;23.60;8.60;30.50;0.00;1003
2018-05-09;20;67;18;22.90;7.60;30.50;0.00;1000
2018-05-09;21;69;12;22.10;6.50;30.50;0.00;1000
2018-05-09;22;70;15;21.90;6.60;30.50;0.00;1000
2018-05-09;23;71;19;21.70;6.70;30.50;0.00;1000
2018-05-10;0;72;23;21.50;6.80;30.50;0.00;1000
2018-05-10;1;74;19;21.10;6.40;30.50;0.00;1000
2018-05-10;2;75;15;20.70;5.90;30.50;0.00;1000
2018-05-10;3;77;11;20.30;5.40;30.50;0.00;1000
2018-05-10;4;79;12;19.90;4.90;30.50;0.00;1000
2018-05-10;5;80;12;19.60;4.40;30.50;0.00;1000
2018-05-10;6;82;13;19.20;4.00;30.50;0.00;1000
2018-05-10;7;78;16;20.30;5.60;30.50;0.00;1000
2018-05-10;8;74;18;21.40;7.30;30.50;0.00;1000
2018-05-10;9;69;20;22.50;9.00;30.50;0.00;1000
2018-05-10;10;64;19;24.20;8.90;30.50;0.00;1000
2018-05-10;11;58;18;25.90;8.80;30.40;0.00;1000
2018-05-10;12;52;16;27.60;8.60;30.40;0.00;1000
2018-05-10;13;50;14;28.30;8.00;30.40;0.00;1000
2018-05-10;14;48;11;29.00;7.40;30.40;0.00;1000
2018-05-10;15;47;9;29.70;6.80;30.40;0.00;1000
2018-05-10;16;50;8;28.30;6.20;30.40;0.00;1000
2018-05-10;17;54;8;26.90;5.60;30.40;0.00;1000
2018-05-10;18;57;8;25.60;5.00;30.30;0.00;1000
2018-05-10;19;59;7;24.70;6.50;30.40;0.00;1000
2018-05-10;20;62;7;23.80;7.90;30.40;0.00;1000
2018-05-10;21;64;6;22.90;9.40;30.40;0.00;1000
2018-05-10;22;64;8;22.60;9.50;30.40;0.00;1000
2018-05-10;23;64;11;22.30;9.60;30.40;0.00;1000
2018-05-11;0;63;13;21.90;9.70;30.40;0.00;1000
2018-05-11;1;64;19;21.80;9.00;30.30;0.00;1000
2018-05-11;2;65;26;21.70;8.30;30.30;0.00;1003
2018-05-11;3;65;32;21.70;7.60;30.30;0.00;1003
2018-05-11;4;67;41;21.50;8.50;30.30;0.00;1003
2018-05-11;5;69;50;21.40;9.50;30.30;0.00;1003
2018-05-11;6;71;59;21.30;10.40;30.30;0.00;1003
2018-05-11;7;74;64;21.40;10.40;30.30;0.00;1003
2018-05-11;8;77;70;21.50;10.40;30.30;0.00;1006
2018-05-11;9;80;76;21.60;10.40;30.30;0.00;1006
2018-05-11;10;80;84;22.00;12.80;30.30;0.00;1006
2018-05-11;11;81;92;22.40;15.20;30.30;0.02;1240
2018-05-11;12;81;100;22.80;17.60;30.30;0.03;1240
2018-05-11;13;83;95;22.00;17.40;30.30;0.02;1240
2018-05-11;14;84;90;21.20;17.20;30.30;0.00;1006
2018-05-11;15;86;85;20.40;16.90;30.30;0.00;1006
2018-05-11;16;83;69;20.20;16.70;30.30;0.00;1006
2018-05-11;17;80;54;20.00;16.40;30.30;0.00;1063
2018-05-11;18;77;38;19.80;16.20;30.30;0.00;1063
2018-05-11;19;78;59;19.50;18.40;30.30;0.00;1063
2018-05-11;20;78;79;19.20;20.50;30.30;0.00;1009
2018-05-11;21;79;100;18.80;22.70;30.30;0.00;1009
2018-05-11;22;78;97;18.70;21.20;30.40;0.00;1009
2018-05-11;23;77;93;18.60;19.80;30.40;0.00;1009
2018-05-12;0;77;90;18.50;18.40;30.40;0.00;1009
2018-05-12;1;78;82;18.00;17.20;30.40;0.00;1009
2018-05-12;2;80;75;17.50;16.00;30.40;0.00;1006
2018-05-12;3;81;68;17.00;14.80;30.40;0.00;1006
2018-05-12;4;83;73;16.50;13.90;30.40;0.00;1006
2018-05-12;5;85;78;16.10;13.10;30.40;0.00;1006
2018-05-12;6;88;84;15.70;12.20;30.40;0.00;1006
2018-05-12;7;86;84;16.10;12.80;30.50;0.00;1006
2018-05-12;8;83;84;16.60;13.40;30.50;0.00;1006
2018-05-12;9;81;84;17.10;14.00;30.50;0.00;1006
2018-05-12;10;76;78;18.00;12.60;30.50;0.00;1006
2018-05-12;11;71;71;18.90;11.20;30.50;0.00;1006
2018-05-12;12;66;65;19.80;9.70;30.50;0.00;1006
2018-05-12;13;63;70;20.40;9.20;30.50;0.00;1006
2018-05-12;14;60;76;21.00;8.80;30.50;0.00;1006
2018-05-12;15;57;81;21.60;8.30;30.50;0.00;1006
2018-05-12;16;61;68;20.70;7.80;30.50;0.00;1006
2018-05-12;17;64;56;19.80;7.30;30.50;0.00;1003
2018-05-12;18;68;43;18.90;6.80;30.50;0.00;1003
2018-05-12;19;72;36;18.20;7.40;30.50;0.00;1003
2018-05-12;20;77;29;17.50;8.00;30.50;0.00;1000
2018-05-12;21;81;22;16.80;8.60;30.50;0.00;1000
2018-05-12;22;83;18;16.30;7.80;30.50;0.00;1000
2018-05-12;23;84;14;15.90;7.00;30.50;0.00;1000
2018-05-13;0;85;10;15.50;6.10;30.50;0.00;1000
2018-05-13;1;87;10;15.00;5.80;30.50;0.00;1000
2018-05-13;2;88;9;14.50;5.40;30.50;0.00;1000
2018-05-13;3;89;8;13.90;5.00;30.60;0.00;1000
2018-05-13;4;90;11;13.60;5.30;30.60;0.00;1000
2018-05-13;5;91;14;13.20;5.50;30.60;0.00;1000
2018-05-13;6;92;17;12.80;5.80;30.60;0.00;1000
2018-05-13;7;86;11;14.00;5.50;30.60;0.00;1000
2018-05-13;8;81;6;15.10;5.30;30.60;0.00;1000
2018-05-13;9;76;0;16.20;5.00;30.60;0.00;1000
2018-05-13;10;66;0;18.10;4.30;30.60;0.00;1000
2018-05-13;11;57;0;19.90;3.60;30.60;0.00;1000
2018-05-13;12;48;0;21.70;2.90;30.60;0.00;1000
2018-05-13;13;45;0;21.60;4.10;30.60;0.00;1000
2018-05-13;14;43;0;21.50;5.30;30.60;0.00;1000
2018-05-13;15;40;0;21.30;6.50;30.50;0.00;1000
2018-05-13;16;45;2;19.90;7.00;30.60;0.00;1000
2018-05-13;17;49;4;18.50;7.40;30.60;0.00;1000
2018-05-13;18;54;6;17.10;7.90;30.60;0.00;1000
2018-05-13;19;58;22;16.40;7.60;30.60;0.00;1000
2018-05-13;20;62;39;15.70;7.20;30.60;0.00;1003
2018-05-13;21;66;56;15.00;6.80;30.60;0.00;1003
2018-05-13;22;69;45;14.60;6.70;30.60;0.00;1003
2018-05-13;23;71;33;14.20;6.60;30.60;0.00;1000
2018-05-14;0;74;22;13.80;6.50;30.60;0.00;1000
2018-05-14;1;76;20;13.60;6.50;30.60;0.00;1000
2018-05-14;2;78;17;13.40;6.50;30.60;0.00;1000
2018-05-14;3;80;14;13.20;6.50;30.60;0.00;1000
2018-05-14;4;81;12;13.00;5.90;30.50;0.00;1000
2018-05-14;5;82;9;12.80;5.30;30.50;0.00;1000
2018-05-14;6;84;7;12.60;4.70;30.50;0.00;1000
2018-05-14;7;78;5;14.40;4.40;30.50;0.00;1000
2018-05-14;8;73;2;16.10;4.20;30.50;0.00;1000
2018-05-14;9;68;0;17.80;4.00;30.50;0.00;1000
2018-05-14;10;61;0;20.10;4.80;30.50;0.00;1000
2018-05-14;11;54;0;22.40;5.60;30.50;0.00;1000
2018-05-14;12;47;0;24.70;6.50;30.50;0.00;1000
2018-05-14;13;45;0;25.50;5.30;30.50;0.00;1000
2018-05-14;14;43;0;26.30;4.10;30.50;0.00;1000
2018-05-14;15;41;0;27.00;2.90;30.40;0.00;1000
2018-05-14;16;48;1;25.20;5.20;30.40;0.00;1000
2018-05-14;17;56;2;23.30;7.40;30.40;0.00;1000
2018-05-14;18;63;3;21.50;9.70;30.40;0.00;1000
2018-05-14;19;67;2;20.50;9.10;30.40;0.00;1000
2018-05-14;20;70;1;19.50;8.50;30.40;0.00;1000
2018-05-14;21;74;0;18.60;7.90;30.40;0.00;1000
2018-05-14;22;74;0;18.20;7.60;30.40;0.00;1000
2018-05-14;23;75;0;17.80;7.20;30.40;0.00;1000
2018-05-15;0;72;0;20.30;6.80;30.40;0.00;1000
2018-05-15;1;74;1;20.30;6.40;30.40;0.00;1000
2018-05-15;2;75;3;20.30;5.90;30.40;0.00;1000
2018-05-15;3;77;4;20.30;5.40;30.40;0.00;1000
2018-05-15;4;78;13;20.30;5.40;30.40;0.00;1000
2018-05-15;5;80;22;20.30;5.40;30.40;0.00;1003
2018-05-15;6;81;31;20.30;5.40;30.40;0.00;1003
2018-05-15;7;81;42;20.30;5.20;30.40;0.01;1003
2018-05-15;8;80;53;20.30;4.90;30.40;0.02;1003
2018-05-15;9;80;64;20.30;4.70;30.40;0.03;1003
2018-05-15;10;80;68;20.30;5.30;30.40;0.03;1003
2018-05-15;11;79;72;20.30;5.90;30.50;0.04;1063
2018-05-15;12;79;77;20.30;6.50;30.50;0.04;1063
2018-05-15;13;77;66;20.30;6.80;30.40;0.03;1063
2018-05-15;14;76;55;20.30;7.20;30.40;0.02;1063
2018-05-15;15;74;44;20.30;7.60;30.40;0.02;1063
2018-05-15;16;76;39;20.30;6.50;30.40;0.01;1063
2018-05-15;17;78;34;20.30;5.40;30.40;0.01;1003
2018-05-15;18;80;28;20.30;4.30;30.40;0.00;1003
2018-05-15;19;83;29;20.30;3.60;30.40;0.00;1003
2018-05-15;20;86;29;20.30;2.90;30.40;0.00;1087
2018-05-15;21;89;29;20.30;2.20;30.40;0.00;1087
2018-05-15;22;90;35;20.00;2.90;30.40;0.02;1087
2018-05-15;23;92;41;19.70;3.60;30.40;0.05;1087
2018-05-16;0;94;47;19.40;4.30;30.40;0.07;1087
2018-05-16;1;94;54;19.40;4.90;30.50;0.09;1087
2018-05-16;2;95;61;19.40;5.50;30.50;0.10;1243
2018-05-16;3;95;67;19.40;6.10;30.50;0.11;1243
2018-05-16;4;95;75;19.40;7.00;30.50;0.09;1243
2018-05-16;5;94;83;19.40;7.80;30.50;0.07;1243
2018-05-16;6;93;91;19.40;8.60;30.50;0.04;1243
2018-05-16;7;90;88;19.40;9.40;30.50;0.03;1243
2018-05-16;8;87;85;19.40;10.10;30.50;0.02;1240
2018-05-16;9;83;82;19.40;10.80;30.50;0.00;1240
2018-05-16;10;75;68;19.40;10.20;30.60;0.00;1240
2018-05-16;11;68;53;19.40;9.60;30.60;0.00;1006
2018-05-16;12;60;38;19.40;9.00;30.60;0.00;1006
2018-05-16;13;54;30;19.40;8.60;30.60;0.00;1006
2018-05-16;14;49;23;19.40;8.30;30.60;0.00;1003
2018-05-16;15;43;15;19.40;7.90;30.60;0.00;1003
2018-05-16;16;45;12;19.40;8.30;30.60;0.00;1003
2018-05-16;17;46;9;19.40;8.60;30.60;0.00;1003
2018-05-16;18;48;6;19.40;9.00;30.60;0.00;1003
2018-05-16;19;51;7;19.40;8.80;30.60;0.00;1003
2018-05-16;20;55;8;19.40;8.50;30.60;0.00;1003
2018-05-16;21;58;8;19.40;8.30;30.60;0.00;1003
2018-05-16;22;60;7;18.80;7.00;30.60;0.00;1003
2018-05-16;23;62;6;18.20;5.60;30.60;0.00;1003
2018-05-17;0;64;5;17.60;4.30;30.60;0.00;1003
2018-05-17;1;66;4;17.60;4.00;30.60;0.00;1003
2018-05-17;2;68;3;17.60;3.60;30.60;0.00;1003
2018-05-17;3;70;2;17.60;3.20;30.60;0.00;1003
2018-05-17;4;71;3;17.60;3.00;30.60;0.00;1003
2018-05-17;5;72;4;17.60;2.80;30.60;0.00;1003
2018-05-17;6;73;4;17.60;2.50;30.60;0.00;1003
2018-05-17;7;71;6;17.60;2.30;30.60;0.00;1003
2018-05-17;8;69;8;17.60;2.00;30.60;0.00;1003
2018-05-17;9;67;10;17.60;1.80;30.60;0.00;1003
2018-05-17;10;62;12;17.60;2.90;30.60;0.00;1003
2018-05-17;11;57;14;17.60;4.00;30.60;0.00;1003
2018-05-17;12;52;15;17.60;5.00;30.60;0.00;1003
2018-05-17;13;49;16;17.60;5.90;30.60;0.00;1003
2018-05-17;14;46;16;17.60;6.70;30.50;0.00;1003
2018-05-17;15;44;16;17.60;7.60;30.50;0.00;1003
2018-05-17;16;47;22;17.60;8.80;30.50;0.00;1003
2018-05-17;17;50;28;17.60;10.00;30.50;0.00;1003
2018-05-17;18;53;34;17.60;11.20;30.50;0.00;1003
2018-05-17;19;57;35;17.60;11.90;30.50;0.00;1003
2018-05-17;20;61;37;17.60;12.60;30.50;0.00;1003
2018-05-17;21;65;38;17.60;13.30;30.50;0.00;1003
2018-05-17;22;67;39;17.40;13.80;30.50;0.00;1003
2018-05-17;23;68;40;17.20;14.30;30.50;0.00;1003
2018-05-18;0;70;41;17.00;14.80;30.50;0.00;1003
2018-05-18;1;72;50;17.00;14.20;30.50;0.00;1003
2018-05-18;2;73;60;17.00;13.60;30.50;0.00;1003
2018-05-18;3;75;69;17.00;13.00;30.50;0.00;1003
2018-05-18;4;79;77;17.00;11.50;30.50;0.03;1003
2018-05-18;5;83;85;17.00;10.10;30.40;0.06;1063
2018-05-18;6;87;94;17.00;8.60;30.40;0.09;1063
2018-05-18;7;89;96;17.00;7.10;30.40;0.17;1063
2018-05-18;8;91;98;17.00;5.50;30.40;0.25;1243
2018-05-18;9;93;100;17.00;4.00;30.40;0.33;1243
2018-05-18;10;93;100;17.00;3.70;30.40;0.31;1243
2018-05-18;11;92;100;17.00;3.50;30.40;0.28;1246
2018-05-18;12;92;100;17.00;3.20;30.40;0.26;1246
2018-05-18;13;92;100;17.00;3.40;30.40;0.24;1246
2018-05-18;14;91;100;17.00;3.50;30.40;0.23;1189
2018-05-18;15;90;100;17.00;3.60;30.40;0.21;1189
2018-05-18;16;91;100;17.00;3.50;30.40;0.17;1189
2018-05-18;17;92;100;17.00;3.40;30.40;0.13;1189
2018-05-18;18;93;100;17.00;3.20;30.40;0.09;1189
2018-05-18;19;93;100;17.00;5.30;30.40;0.07;1189
2018-05-18;20;93;100;17.00;7.30;30.40;0.05;1153
2018-05-18;21;93;100;17.00;9.40;30.40;0.03;1153
2018-05-18;22;91;100;16.00;10.00;30.40;0.03;1153
2018-05-18;23;90;100;15.00;10.60;30.40;0.03;1183
2018-05-19;0;89;100;14.00;11.20;30.40;0.03;1183
2018-05-19;1;89;100;14.00;10.00;30.40;0.03;1183
2018-05-19;2;90;100;14.00;8.80;30.40;0.03;1153
2018-05-19;3;91;100;14.00;7.60;30.40;0.04;1153
2018-05-19;4;91;100;14.00;8.50;30.40;0.06;1153
2018-05-19;5;91;100;14.00;9.50;30.40;0.09;1153
2018-05-19;6;91;100;14.00;10.40;30.40;0.11;1153
2018-05-19;7;91;100;14.00;11.40;30.40;0.14;1153
2018-05-19;8;91;100;14.00;12.40;30.40;0.16;1276
2018-05-19;9;91;100;14.00;13.30;30.40;0.19;1276
2018-05-19;10;90;100;14.00;14.40;30.40;0.16;1276
2018-05-19;11;90;100;14.00;15.50;30.40;0.14;1276
2018-05-19;12;90;100;14.00;16.60;30.40;0.12;1276
2018-05-19;13;89;100;14.00;17.80;30.40;0.23;1276
2018-05-19;14;89;100;14.00;19.00;30.40;0.35;1183
2018-05-19;15;88;100;14.00;20.20;30.40;0.46;1183
2018-05-19;16;89;100;14.00;20.90;30.40;0.46;1183
2018-05-19;17;89;100;14.00;21.60;30.40;0.46;1195
2018-05-19;18;89;100;14.00;22.30;30.40;0.46;1195
2018-05-19;19;89;100;14.00;21.80;30.40;0.44;1195
2018-05-19;20;89;100;14.00;21.40;30.40;0.42;1276
2018-05-19;21;89;100;14.00;20.90;30.40;0.40;1276
2018-05-19;22;88;93;13.40;20.20;30.40;0.32;1276
2018-05-19;23;88;85;12.70;19.40;30.40;0.23;1195
2018-05-20;0;87;78;12.00;18.70;30.40;0.15;1195
2018-05-20;1;87;78;12.00;17.60;30.40;0.10;1195
2018-05-20;2;88;79;12.00;16.60;30.40;0.06;1150
2018-05-20;3;88;79;12.00;15.50;30.40;0.01;1150
2018-05-20;4;88;84;12.00;15.40;30.40;0.01;1150
2018-05-20;5;89;89;12.00;15.20;30.40;0.01;1153
2018-05-20;6;89;93;12.00;15.10;30.40;0.00;1153
2018-05-20;7;88;94;12.00;15.60;30.40;0.00;1153
2018-05-20;8;87;94;12.00;16.10;30.40;0.00;1009
2018-05-20;9;86;95;12.00;16.60;30.40;0.00;1009
2018-05-20;10;84;94;12.00;17.00;30.40;0.00;1009
2018-05-20;11;83;94;12.00;17.50;30.50;0.00;1009
2018-05-20;12;81;94;12.00;18.00;30.50;0.00;1009
2018-05-20;13;79;92;12.00;18.10;30.50;0.00;1009
2018-05-20;14;77;91;12.00;18.20;30.50;0.00;1063
2018-05-20;15;75;90;12.00;18.40;30.50;0.00;1063
2018-05-20;16;75;90;12.00;18.20;30.50;0.00;1063
2018-05-20;17;76;91;12.00;18.10;30.50;0.00;1009
2018-05-20;18;76;91;12.00;18.00;30.50;0.00;1009
2018-05-20;19;77;90;12.00;17.40;30.50;0.00;1009
2018-05-20;20;78;89;12.00;16.80;30.50;0.00;1009
2018-05-20;21;79;87;12.00;16.20;30.50;0.00;1009
2018-05-20;22;80;81;12.80;15.80;30.50;0.00;1009
2018-05-20;23;80;74;13.60;15.50;30.50;0.00;1006
2018-05-21;0;81;67;14.40;15.10;30.50;0.00;1006
2018-05-21;1;81;64;14.40;14.80;30.50;0.00;1006
2018-05-21;2;82;62;14.40;14.40;30.50;0.00;1009
2018-05-21;3;82;59;14.40;14.00;30.50;0.00;1009
2018-05-21;4;84;48;14.40;13.20;30.50;0.00;1009
2018-05-21;5;85;37;14.40;12.40;30.50;0.00;1003
2018-05-21;6;86;25;14.40;11.50;30.50;0.00;1003
2018-05-21;7;85;21;14.40;11.30;30.50;0.00;1003
2018-05-21;8;83;16;14.40;11.00;30.60;0.00;1003
2018-05-21;9;82;11;14.40;10.80;30.60;0.00;1003
2018-05-21;10;78;11;14.40;10.90;30.60;0.00;1003
2018-05-21;11;73;12;14.40;11.00;30.60;0.00;1003
2018-05-21;12;69;12;14.40;11.20;30.60;0.00;1003
2018-05-21;13;66;12;14.40;11.00;30.60;0.00;1003
2018-05-21;14;64;11;14.40;10.90;30.60;0.00;1003
2018-05-21;15;61;10;14.40;10.80;30.50;0.00;1003
2018-05-21;16;64;9;14.40;10.20;30.50;0.00;1003
2018-05-21;17;67;8;14.40;9.60;30.50;0.00;1003
2018-05-21;18;70;7;14.40;9.00;30.50;0.00;1003
2018-05-21;19;73;8;14.40;8.40;30.60;0.00;1003
2018-05-21;20;77;10;14.40;7.80;30.60;0.00;1003
2018-05-21;21;81;11;14.40;7.20;30.60;0.00;1003
2018-05-21;22;83;13;14.30;7.30;30.60;0.00;1003
2018-05-21;23;86;14;14.10;7.40;30.60;0.00;1003
2018-05-22;0;88;16;13.90;7.60;30.60;0.00;1003
2018-05-22;1;89;20;13.90;7.80;30.60;0.00;1003
2018-05-22;2;90;24;13.90;8.00;30.60;0.00;1003
2018-05-22;3;91;28;13.90;8.30;30.60;0.00;1003
2018-05-22;4;92;32;13.90;8.30;30.60;0.00;1003
2018-05-22;5;92;37;13.90;8.30;30.60;0.00;1003
2018-05-22;6;93;42;13.90;8.30;30.60;0.00;1003
2018-05-22;7;91;44;13.90;8.60;30.60;0.00;1003
2018-05-22;8;89;47;13.90;9.00;30.60;0.00;1003
2018-05-22;9;87;50;13.90;9.40;30.60;0.00;1003
2018-05-22;10;81;52;13.90;9.80;30.60;0.00;1003
2018-05-22;11;75;55;13.90;10.30;30.60;0.00;1003
2018-05-22;12;70;58;13.90;10.80;30.60;0.00;1003
2018-05-22;13;67;59;13.90;11.00;30.60;0.00;1003
2018-05-22;14;64;60;13.90;11.30;30.60;0.00;1003
2018-05-22;15;62;62;13.90;11.50;30.60;0.00;1003
2018-05-22;16;64;68;13.90;11.20;30.60;0.00;1003
2018-05-22;17;67;74;13.90;10.80;30.60;0.00;1003
2018-05-22;18;70;79;13.90;10.40;30.60;0.00;1003
2018-05-22;19;73;63;13.90;9.80;30.60;0.00;1003
2018-05-22;20;77;46;13.90;9.20;30.60;0.00;1063
2018-05-22;21;81;29;13.90;8.60;30.60;0.00;1063
2018-05-22;22;82;23;13.50;8.60;30.70;0.00;1063
2018-05-22;23;82;16;13.10;8.60;30.70;0.00;1000
2018-05-23;0;83;10;12.70;8.60;30.70;0.00;1000
2018-05-23;1;84;9;12.10;8.30;30.70;0.00;1000
2018-05-23;2;85;9;11.60;7.90;30.70;0.00;1003
2018-05-23;3;86;9;11.00;7.60;30.70;0.00;1003
2018-05-23;4;87;13;10.50;7.60;30.70;0.00;1003
2018-05-23;5;88;16;9.90;7.60;30.70;0.00;1003
2018-05-23;6;90;20;9.40;7.60;30.70;0.00;1003
2018-05-23;7;88;21;9.60;7.80;30.70;0.00;1003
2018-05-23;8;87;22;9.90;8.00;30.70;0.00;1003
2018-05-23;9;85;23;10.10;8.30;30.70;0.00;1003
2018-05-23;10;78;20;11.50;8.20;30.70;0.00;1003
2018-05-23;11;70;17;13.00;8.00;30.70;0.00;1003
2018-05-23;12;63;15;14.40;7.90;30.70;0.00;1003
2018-05-23;13;57;11;15.70;7.80;30.70;0.00;1003
2018-05-23;14;52;7;17.10;7.70;30.70;0.00;1003
2018-05-23;15;47;4;18.40;7.60;30.70;0.00;1003
2018-05-23;16;50;3;18.20;7.20;30.70;0.00;1003
2018-05-23;17;52;2;18.00;6.80;30.70;0.00;1003
2018-05-23;18;55;1;17.80;6.50;30.70;0.00;1003
2018-05-23;19;60;1;16.90;6.00;30.70;0.00;1003
2018-05-23;20;65;1;16.00;5.50;30.80;0.00;1003
2018-05-23;21;70;0;15.10;5.00;30.80;0.00;1003
2018-05-23;22;73;0;14.50;5.00;30.80;0.00;1003
2018-05-23;23;75;0;13.90;5.00;30.80;0.00;1000
2018-05-24;0;78;0;13.30;5.00;30.80;0.00;1000
2018-05-24;1;79;1;12.40;5.30;30.80;0.00;1000
2018-05-24;2;81;2;11.50;5.50;30.80;0.00;1000
2018-05-24;3;82;3;10.60;5.80;30.80;0.00;1000
2018-05-24;4;83;4;10.10;6.00;30.80;0.00;1000
2018-05-24;5;84;4;9.50;6.20;30.80;0.00;1003
2018-05-24;6;85;4;9.00;6.50;30.80;0.00;1003
2018-05-24;7;82;4;9.40;6.60;30.80;0.00;1003
2018-05-24;8;80;4;9.90;6.70;30.80;0.00;1003
2018-05-24;9;77;4;10.30;6.80;30.80;0.00;1003
2018-05-24;10;70;4;12.10;6.60;30.80;0.00;1003
2018-05-24;11;63;4;13.80;6.40;30.80;0.00;1003
2018-05-24;12;56;4;15.60;6.10;30.80;0.00;1003
2018-05-24;13;52;4;16.90;5.60;30.80;0.00;1003
2018-05-24;14;49;4;18.20;5.20;30.80;0.00;1003
2018-05-24;15;45;4;19.50;4.70;30.80;0.00;1003
2018-05-24;16;48;3;19.30;4.70;30.80;0.00;1003
2018-05-24;17;51;2;19.00;4.70;30.80;0.00;1003
2018-05-24;18;54;1;18.80;4.70;30.80;0.00;1003
2018-05-24;19;58;1;17.90;4.70;30.80;0.00;1003
2018-05-24;20;62;0;17.00;4.70;30.80;0.00;1000
2018-05-24;21;66;0;16.10;4.70;30.80;0.00;1000
2018-05-24;22;68;4;14.90;4.60;30.80;0.00;1000
2018-05-24;23;70;7;13.70;4.40;30.80;0.00;1000
2018-05-25;0;72;11;12.50;4.30;30.80;0.00;1000
2018-05-25;1;73;10;12.30;3.80;30.80;0.00;1000
2018-05-25;2;74;8;12.20;3.40;30.80;0.00;1003
2018-05-25;3;75;7;12.00;2.90;30.80;0.00;1003
2018-05-25;4;76;5;11.80;2.50;30.80;0.00;1003
2018-05-25;5;78;3;11.70;2.20;30.80;0.00;1003
2018-05-25;6;79;1;11.50;1.80;30.80;0.00;1003
2018-05-25;7;76;0;12.00;1.90;30.80;0.00;1003
2018-05-25;8;74;0;12.50;2.00;30.80;0.00;1000
2018-05-25;9;71;0;13.00;2.20;30.80;0.00;1000
2018-05-25;10;66;0;14.50;3.20;30.80;0.00;1000
2018-05-25;11;61;0;16.00;4.30;30.80;0.00;1000
