id,datetime,weekday,hour,grid_w,grid_h,evento,obras,manifestacoes,holiday,holiday_eve,humidity,cloud,tempC,windHph,pressureIn,precipIn,condition,cOutros,cObstrução,cTráfego_Pesado,cTráfego_Livre,cIncidentes,cSemáforo,cClima
4,2018-06-29 18:56:10,4,18,9,54,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,7,50,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,16,55,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,6,62,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,19,47,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,10,53,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,11,55,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,17,54,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,16,58,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,21,48,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,12,48,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,11,56,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,7,63,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,18,53,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,17,59,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,5,66,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,13,53,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,6,69,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,9,69,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,11,70,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,7,67,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,12,72,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,9,47,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,14,57,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,9,60,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,8,52,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,8,71,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,6,52,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,8,73,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,10,59,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,9,49,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,15,41,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,7,49,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,20,50,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,11,50,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,16,52,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,10,67,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,10,54,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,17,49,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,22,53,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,21,51,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,12,53,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,9,64,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,18,54,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,12,66,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,22,56,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,13,56,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,5,69,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,11,69,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,7,70,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,8,62,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,14,58,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,9,63,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,8,49,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,15,51,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,6,49,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,16,46,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,19,52,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,10,60,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,10,73,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,4,65,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,17,47,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,16,49,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,7,52,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,12,47,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,11,49,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,20,55,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,6,68,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,17,60,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,22,54,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,21,54,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,12,58,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,10,68,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,9,67,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,8,70,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,12,71,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,13,59,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,11,64,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,7,69,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,12,67,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,8,59,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,14,55,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,5,61,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,9,58,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,15,54,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,6,59,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,6,50,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,8,67,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,19,51,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,10,49,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,10,74,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,7,59,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,6,65,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,20,52,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,11,60,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,9,73,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,18,49,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,22,51,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,13,49,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,12,63,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,12,68,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,7,61,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,13,62,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,7,72,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,4,66,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,8,56,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,15,56,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,14,48,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,9,53,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,15,53,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,6,63,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,8,64,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,11,54,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,10,50,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,17,53,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,16,59,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,7,62,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,12,49,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,11,59,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,6,66,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,18,50,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,17,58,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,5,65,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,13,52,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,12,60,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,9,68,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,12,73,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,8,47,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,7,66,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,11,74,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,13,67,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,8,53,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,8,74,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,14,45,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,6,53,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,19,56,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,10,56,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,9,48,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,15,40,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,7,48,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,20,51,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,11,53,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,10,55,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,10,64,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,17,48,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,16,56,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,21,50,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,16,53,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,6,56,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
4,2018-06-29 18:56:10,4,18,9,71,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,1,0,0
5,2018-06-29 18:51:01,4,18,25,16,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,1,0,0,1,0,0
5,2018-06-29 18:51:01,4,18,25,17,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,1,0,0,1,0,0
5,2018-06-29 18:51:01,4,18,25,15,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,1,0,0,1,0,0
6,2018-06-29 18:34:48,4,18,25,24,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,1,1,0,0,0,1
6,2018-06-29 18:34:48,4,18,25,32,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,1,1,0,0,0,1
6,2018-06-29 18:34:48,4,18,24,24,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,1,1,0,0,0,1
6,2018-06-29 18:34:48,4,18,25,33,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,1,1,0,0,0,1
6,2018-06-29 18:34:48,4,18,24,23,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,1,1,0,0,0,1
7,2018-06-29 18:13:13,4,18,20,39,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
7,2018-06-29 18:13:13,4,18,25,32,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
7,2018-06-29 18:13:13,4,18,25,33,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
7,2018-06-29 18:13:13,4,18,21,39,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
7,2018-06-29 18:13:13,4,18,23,25,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
8,2018-06-29 18:11:35,4,18,19,40,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
8,2018-06-29 18:11:35,4,18,26,27,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
8,2018-06-29 18:11:35,4,18,27,27,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
8,2018-06-29 18:11:35,4,18,26,28,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
8,2018-06-29 18:11:35,4,18,20,39,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
8,2018-06-29 18:11:35,4,18,18,38,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
8,2018-06-29 18:11:35,4,18,25,27,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
8,2018-06-29 18:11:35,4,18,25,33,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
8,2018-06-29 18:11:35,4,18,25,34,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
8,2018-06-29 18:11:35,4,18,21,39,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
8,2018-06-29 18:11:35,4,18,27,28,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
8,2018-06-29 18:11:35,4,18,18,31,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
8,2018-06-29 18:11:35,4,18,27,29,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
9,2018-06-29 17:59:58,4,17,12,25,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,0,0,0,0,1
9,2018-06-29 17:59:58,4,17,14,24,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,0,0,0,0,1
11,2018-06-29 17:35:05,4,17,24,26,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,0,0,0,0,1
11,2018-06-29 17:35:05,4,17,24,25,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,0,0,0,0,1
11,2018-06-29 17:35:05,4,17,24,24,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,0,0,0,0,1
11,2018-06-29 17:35:05,4,17,23,26,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,0,0,0,0,1
11,2018-06-29 17:35:05,4,17,23,25,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,0,0,0,0,1
12,2018-06-29 17:32:56,4,17,17,18,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
12,2018-06-29 17:32:56,4,17,25,23,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
12,2018-06-29 17:32:56,4,17,19,19,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
12,2018-06-29 17:32:56,4,17,24,22,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
12,2018-06-29 17:32:56,4,17,23,22,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
12,2018-06-29 17:32:56,4,17,23,23,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
12,2018-06-29 17:32:56,4,17,17,33,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
12,2018-06-29 17:32:56,4,17,23,20,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
12,2018-06-29 17:32:56,4,17,23,21,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
12,2018-06-29 17:32:56,4,17,24,24,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
12,2018-06-29 17:32:56,4,17,24,23,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
12,2018-06-29 17:32:56,4,17,18,18,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
12,2018-06-29 17:32:56,4,17,25,21,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
12,2018-06-29 17:32:56,4,17,25,22,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
12,2018-06-29 17:32:56,4,17,24,21,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183,0,0,1,0,0,0,0
