datetime,weekday,hour,grid_w,grid_h,evento,obras,manifestacoes,holiday,holiday_eve,humidity,cloud,tempC,windHph,pressureIn,precipIn,condition,tag_1,tag_2,tag_3,tag_4
2018-06-19 16:45:58,1,16,105,99,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:45:58,1,16,93,89,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:45:58,1,16,94,89,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:45:58,1,16,108,67,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:45:58,1,16,106,101,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:45:58,1,16,107,68,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:45:58,1,16,106,68,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:45:58,1,16,105,67,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:45:58,1,16,105,101,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:45:58,1,16,92,89,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:45:58,1,16,104,100,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Pesado,Obstrução,,
2018-06-19 16:05:15,1,16,94,90,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Livre,Tráfego Pesado,,
2018-06-19 16:05:15,1,16,107,67,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Livre,Tráfego Pesado,,
2018-06-19 16:05:15,1,16,92,90,False,True,False,False,False,91,9,12.50,4.00,30.80,0.00,1003,Tráfego Livre,Tráfego Pesado,,
